,Restaurant,Review,Date,Label
696,Cafe Melba,it tasted good but lack the depth in flavor that would have made me crave for more service wise the staff did not pay much attention to u probably due to the influx of customer,2014-11-16T00:00:00,2
697,Sawadee Thai Cuisine,i have to admit they re not the best thai food you ll find in sg but they are decently quite good,2014-11-16T00:00:00,2
698,Sawadee Thai Cuisine,crab curry is killer,2019-10-26T00:00:00,2
699,Sawadee Thai Cuisine,this place is special,2019-10-26T00:00:00,4
700,Sawadee Thai Cuisine,we d like number thirteen ah one tree,2014-11-02T00:00:00,5
701,FYR Cycene Ond Drinc,this wa nice fish had a really nice crispy skin on it,2015-11-02T00:00:00,2
702,FYR Cycene Ond Drinc,pretty good but only 5 tablespoon worth of food the beef steak which to me looked and tasted like hawker quality over peppered and dry and my lobster which when i asked wa told wa 250gms of meat it wa a crayfish with barely 70gms of meat the crawfish originally had ton of cheese on it presumably to mask the bland tase of the dish and when arrived i told them also beforehand i wa allergic to dairy and carbs,2015-05-05T00:00:00,2
703,FYR Cycene Ond Drinc,the pineapple is sliced into paper thin ribbon although would prefer them in smaller piece a it is quite hard to eat with the tea spoon given a well a difficult to cut them into smaller piece overall the food is great,2015-10-29T00:00:00,2
704,FYR Cycene Ond Drinc,we spent dollar 230 for 4 people including drink,2015-11-28T00:00:00,1
705,Ramen Keisuke Tori King,the green tea cola tasted a bit like sprite,2013-12-12T00:00:00,2
706,Ramen Keisuke Tori King,there will usually be a line but it seems to move quickly,2013-06-22T00:00:00,3
707,Ramen Keisuke Tori King,highly recommend giving this place a try,2017-01-06T00:00:00,5
708,Ramen Keisuke Tori King,however the broth tasted just like chicken skin fat,2017-03-11T00:00:00,2
709,Ramen Keisuke Tori King,it did not taste a salty a the tan tan mien and wa just nice for me,2016-06-15T00:00:00,2
710,Ramen Keisuke Tori King,we went twice in the week we were there,2016-10-23T00:00:00,5
711,Ramen Keisuke Tori King,dropped by this on a weekend for lunch and wa surprised that there wa no queue,2015-11-08T00:00:00,3
712,Ah Tai Hainanese Chicken Rice,ah tai chicken rice is awesome,2015-08-26T00:00:00,2
713,Ah Tai Hainanese Chicken Rice,honestly didn t bother to try the soy sauce looking sauce since i liked the chili sauce so much liked this place so much think i m going to try to for another visit to this place before i leave singapore in the next few day,2018-04-05T00:00:00,2
714,Ah Tai Hainanese Chicken Rice,all you need to know is their chicken rice set come complete and for only dollar 5,2015-04-30T00:00:00,1
715,Ah Tai Hainanese Chicken Rice,plus the dish is one of ten you must eat in singapore so duh we couldn t leave without trying all you need to know is their chicken rice set come complete and for only dollar 5,2015-04-30T00:00:00,2
716,Ah Tai Hainanese Chicken Rice,located in the same maxwell food court that house the icon and the biggest competitor tian tian hainanese chicken rice,2015-04-23T00:00:00,5
717,Ah Tai Hainanese Chicken Rice,not bad overall,2018-03-31T00:00:00,5
718,Ah Tai Hainanese Chicken Rice,perfectly cooked very flavorful and the sauce soy ginger and chili were perfect complement to the dish a it turn out the original chef from anthony bourdain s show move down this food stall,2015-09-16T00:00:00,2
719,Ah Tai Hainanese Chicken Rice,on par with tian tian for sure,2016-10-28T00:00:00,5
720,Ah Tai Hainanese Chicken Rice,overall ah tai chicken rice is worth the money and i will recommend to any one who like to eat chicken rice in singapore,2015-08-26T00:00:00,1
721,Ah Tai Hainanese Chicken Rice,my friend introduced me to ah tai and explained the history between them and tian tian,2013-07-29T00:00:00,5
722,Ah Tai Hainanese Chicken Rice,don t judge u for being basic anthony bourdain wa a gd international treasure,2018-06-11T00:00:00,5
723,Ah Tai Hainanese Chicken Rice,chicken is so tender and the rice is just right,2018-08-05T00:00:00,2
724,Ah Tai Hainanese Chicken Rice,perfectly cooked very flavorful and the sauce soy ginger and chili were perfect complement to the dish a it turn out the original chef from anthony bourdain s show move down this food stall,2015-11-06T00:00:00,2
725,Ah Tai Hainanese Chicken Rice,rice is flavorful and had a great texture,2019-04-23T00:00:00,2
726,Ah Tai Hainanese Chicken Rice,the chicken wa moist and the rice wa flavoursome,2016-10-28T00:00:00,2
727,Ming Chung Restaurant,besides the clam that come with the main dish everyone s table ha a side order of clam in a rich gravy that is pretty spicy,2013-03-12T00:00:00,2
728,Long Beach King Seafood,don t try chili crab at a hawker centre go to this place that specializes in chili crab,2014-09-03T00:00:00,2
729,Long Beach King Seafood,the sauce ha a black pepper kick but just the right amount,2018-02-28T00:00:00,2
730,Long Beach King Seafood,this place is a complete nightmare,2018-02-18T00:00:00,4
731,Long Beach King Seafood,we moved on to the black pepper crab and wow that sauce blew u away,2018-02-28T00:00:00,2
732,Long Beach King Seafood,for example they charge you for the wet napkin,2017-10-12T00:00:00,1
733,Tonkatsu Ma Maison,i d return just for the katsu and the delicious rice,2017-06-25T00:00:00,2
734,Tonkatsu Ma Maison,on the side note you may want to put the sauce on the side because your tonkatsu might get soggy by the end,2015-10-12T00:00:00,2
735,Tonkatsu Ma Maison,i had the tonkatsu fillet and again the bomb,2013-01-10T00:00:00,2
736,Tonkatsu Ma Maison,although the meat wa very high quality the end result wa just like another fried piece of meat,2017-03-11T00:00:00,2
737,Tonkatsu Ma Maison,food nothing special price very high and very stingy for example we asked for a bit more shredded cabbage and were refused i think there are plenty of better way to spend your money,2019-08-12T00:00:00,1
738,Tonkatsu Ma Maison,good food great service,2015-11-23T00:00:00,3
739,Tonkatsu Ma Maison,yes it wa a bit tough and chewy but it wa still juicy and flavorful,2013-01-10T00:00:00,2
740,Tonkatsu Ma Maison,there s no use having a great piece of protein only for it to be ruined by a lousy bowl of rice or a soggy salad,2016-05-23T00:00:00,2
741,PS Cafe,it is very consistent and they make a mean burger for those who enjoy burger this spot is very low key and on the smaller side but you have the option of sitting indoor or out,2018-08-12T00:00:00,2
742,PS Cafe,and every time we would try to hail a waiter it would take several minute despite there being no other table being served my second pet peeve ha to be specific inconsistent attention,2015-08-11T00:00:00,3
743,PS Cafe,we went up there and asked a server how long more we would have to wait we were the only customer waiting and she said another half an hour in a pretty flippant manner and walked away,2015-08-28T00:00:00,3
744,PS Cafe,i didn t try any main course,2015-06-13T00:00:00,5
745,PS Cafe,service wa decent,2014-12-18T00:00:00,3
746,PS Cafe,popped by for dessert since i wa in the vicinity of the cafe and wa craving for sticky date pudding,2019-07-05T00:00:00,2
747,PS Cafe,and the p cafe menu always get me excited,2015-04-24T00:00:00,5
748,PS Cafe,a waitress took the initiative to barbecue everything for u,2013-05-13T00:00:00,3
749,PS Cafe,never had a problem with food taking a long time to arrive,2014-01-03T00:00:00,3
750,Binomio,it wasn t the strongest tasting dish and wa much improved with lot and lot of ground pepper and salt don t ever be shy about salting your own food,2015-04-14T00:00:00,2
751,JB Ah Meng,the clam omg wow,2019-02-23T00:00:00,2
752,JB Ah Meng,i have been pushing my meal time later and later to dodge the heat so it s great that this place stay open until 2 or so,2019-02-12T00:00:00,3
753,JB Ah Meng,it is also noisy like a typical chinese restaurant tse cha thanks to nik we had a reservation,2019-05-09T00:00:00,4
754,JB Ah Meng,and we are without word,2019-07-17T00:00:00,5
755,JB Ah Meng,in fact they seemed more than happy to accommodate u,2012-08-19T00:00:00,3
756,Annalakshmi,lovely homemade indian food,2016-06-25T00:00:00,2
757,Annalakshmi,the decor remains a beautifully intricate and this outlet is definitely much brighter than the previous and also much bigger too,2012-08-18T00:00:00,4
758,Annalakshmi,most of the dining room will consist of indian people,2018-12-24T00:00:00,4
759,Lei Garden,i found me 3 girlfriend who share the same passion for steamed dumpling and we ve been on a mission since our rating are based on 1 overall yumminess one shouldn t be trekking to a dim sum spot for any one particular dish 2 ambiance3 servicehaving previously lived in hk lei garden ha been on the radar so we finally booked last saturday definitely amongst the better har gows and siu mais in town,2014-01-13T00:00:00,2
760,Lei Garden,yummy winter melon soup not on the menu,2019-02-19T00:00:00,2
761,Lei Garden,the server are a little familiar with the english language however most item in the menu are pictured a well so ordering isn t too bad of a task,2017-08-22T00:00:00,3
762,Lei Garden,in the end the 10th person is left with just a little bit of meat on the fin of a fish the longevity noodle however wa the best i ve had,2013-08-17T00:00:00,2
763,Lei Garden,the drink are pretty good but very expensive,2016-04-02T00:00:00,1
764,Two Men Bagel House,this place just changed my life with only one bagel,2015-08-30T00:00:00,2
765,Two Men Bagel House,it wa crowded and we had to be seated next to the speaker blaring music,2016-07-10T00:00:00,4
766,Two Men Bagel House,packed when we went in the staff is bustling with energy,2018-10-20T00:00:00,3
767,Two Men Bagel House,hand down,2016-08-05T00:00:00,5
768,Two Men Bagel House,not entirely,2018-04-05T00:00:00,5
769,Two Men Bagel House,pricing aside hint it abit expensive for bagel but then again everything around this area is priced on the higher end the bagel were really fresh and delicious,2015-06-05T00:00:00,1
770,Two Men Bagel House,the place itself reminded me of a small cafe seating were limited and the menu wa mostly written in chalk on the board above,2015-06-05T00:00:00,4
771,Two Men Bagel House,it wa one of the establishment that kept appearing under most recommended whenever i wa around the area so i really had to try it,2015-06-05T00:00:00,5
772,Two Men Bagel House,so visiting my brother here in singapore and we wanted some bagel for breakfast,2016-12-28T00:00:00,5
773,Two Men Bagel House,this is the only dedicated bagel place i know of in singapore and they serve up delicious bagel and bagel sandwich,2014-11-06T00:00:00,2
774,Two Men Bagel House,the taste wa absolutely mouthwatering and the ice peppermint tea i ll be back for,2018-06-23T00:00:00,2
775,Two Men Bagel House,a great combination of service and product,2018-04-14T00:00:00,3
776,Two Men Bagel House,one thing i love about singapore is that there are enough western option available if i ever get tired of asian cuisine,2015-01-23T00:00:00,5
777,Two Men Bagel House,but it kinda rank the same a the packaged nyc bagel factory bagel which may not be a fresh but at least their crust is better,2016-02-22T00:00:00,2
778,Two Men Bagel House,i d recommend getting there a soon a they open if you do want to avoid the wait,2019-08-20T00:00:00,3
779,Two Men Bagel House,but wa not opened when we reach at 645pm,2016-08-29T00:00:00,3
780,Khansama Tandoori,lol i especially enjoyed my two selection,2013-01-18T00:00:00,2
781,Khansama Tandoori,we were never greeted and had to flag down server several time to get them to take a drink order,2019-12-03T00:00:00,3
782,Khansama Tandoori,this is how the food is cooked back in a tandoori restaurant in india,2015-06-25T00:00:00,5
783,Khansama Tandoori,it wa pretty hot upstairs and it wa poorly ventilated,2017-06-02T00:00:00,4
784,Shisen Hanten,the food is so so,2016-03-13T00:00:00,2
785,Shisen Hanten,the view from the 35th floor are stunning,2019-06-10T00:00:00,4
786,Shisen Hanten,and certainly don t buy into the hype about the founder and his father true or not certainly doesn t show up in the food,2016-10-15T00:00:00,5
787,Bread Street Kitchen,well cooked,2015-12-30T00:00:00,2
788,Bread Street Kitchen,from the first cut you would know that this is a good fish and chip,2015-12-06T00:00:00,2
789,Bread Street Kitchen,fantastic food every time,2015-10-01T00:00:00,2
